,RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,Type,country
73,0.9429284374831601,0.8262370540851554,0.0,0.5771428571428571,0.9736109269327676,0.0,0.0,0.02585765488991292,0.0,7,us
74,0.9364821013555042,0.732451093210587,0.46482412060301503,0.5314285714285715,0.9639305131945366,0.0966183574879227,0.6232242124768375,0.0,0.0,5,us
75,0.9299498140794809,0.7364787111622556,0.9195979899497487,0.3628571428571428,0.9681739822304736,0.0966183574879227,0.5287214329833231,0.0,0.0,1,us
76,0.9285316201313965,0.7105868814729575,0.6834170854271356,0.46571428571428564,0.9663174645272512,0.11272141706924314,0.5701050030883261,0.0,0.0,2,us
77,0.9306374232664307,0.0,0.9170854271356783,0.0,0.9680413738231005,0.00966183574879227,0.5515750463248918,0.0,0.0,3,us
78,0.9317977637694081,0.7479861910241657,0.9547738693467336,0.30857142857142855,0.9689696326747116,0.09017713365539452,0.0,0.0,0.0,2,us
79,0.9239332336936688,0.8170310701956272,0.0,0.7971428571428572,0.9741413605622596,0.00644122383252818,0.5583693638048177,0.0,0.1764705882352941,7,us
80,0.7423827402347118,0.7882623705408516,0.0,0.38857142857142857,0.9447022941254476,0.030595813204508857,0.0,0.02585765488991292,0.19607843137254902,2,us
81,0.9329151286982018,0.7669735327963176,0.8391959798994973,0.44,0.9566370507890201,0.09017713365539452,0.5552810376775787,0.0,0.0,3,us
82,0.925781183383596,0.7399309551208286,0.0,0.5228571428571428,0.9797109136719269,0.0,0.62816553428042,0.0,0.0,5,us
83,0.93880278236146,0.0,0.0,0.16,0.9744065773770059,0.0,0.6930203829524397,0.0,0.0,6,us
84,0.9227728931906913,0.7491369390103568,0.0,0.44,0.9695000663042037,0.11594202898550723,0.48795552810376774,0.0,0.0,2,us
85,0.9286175712797649,0.8601841196777906,0.0,0.5142857142857142,0.892033005638826,0.0,0.531809759110562,0.49206349206349204,0.0,7,us
86,0.9491598957398928,0.7899884925201381,0.5495623277678715,0.20571428571428568,0.9515979313088452,0.027375201288244767,0.6016059295861643,0.0,0.0,1,us
87,0.9236753802485627,0.8601841196777906,0.0,0.6485714285714286,0.9720196260442913,0.0,0.5379864113650402,0.2126984126984127,0.0,7,us
88,0.221975674584737,0.7986191024165709,0.4472361809045226,0.0,0.9693674578968307,0.0,0.5355157504632488,0.24126984126984127,0.0,7,us
89,0.93880278236146,0.7272727272727274,0.0,0.47142857142857136,0.9779870043760776,0.061191626409017714,0.7121680049413217,0.0,0.0,5,us
90,0.9218274305586354,0.855005753739931,0.922110552763819,0.0,0.9530566237899484,0.0,0.45460160592958615,0.0,0.10867397806580255,2,us
91,0.929262204892531,0.7387802071346375,0.879396984924623,0.3257142857142857,0.0,0.0,0.5281037677578753,0.0,0.0,1,us
92,0.9430573642057132,0.779631760644419,0.5251256281407034,0.4771428571428571,0.9571674844185123,0.0853462157809984,0.5911056207535516,0.08571428571428572,0.33333333333333337,2,us
93,0.9261249879770714,0.73590333716916,0.8844221105527638,0.44,0.9728152764885294,0.10628019323671498,0.48795552810376774,0.0,0.0,2,us
94,0.221975674584737,0.733601841196778,0.7160804020100502,0.41142857142857137,0.9716218008221722,0.09178743961352656,0.5429277331686225,0.03492063492063492,0.4313725490196078,2,us
95,0.221975674584737,0.7537399309551209,0.9974874371859296,0.33999999999999997,0.9606153030102109,0.0966183574879227,0.5206917850525015,0.0,0.0,2,us
96,0.9249216718999094,0.7715765247410817,0.8919597989949748,0.3571428571428571,0.0,0.10950080515297907,0.5153877074815926,0.0,0.10867397806580255,2,us
97,0.221975674584737,0.7721518987341773,0.8542713567839195,0.0,0.9639305131945366,0.09500805152979065,0.5138974675725756,0.0,0.0,3,us
98,0.9372986372650072,0.7848101265822786,0.8894472361809045,0.0,0.9634000795650446,0.02576489533011272,0.5491043854231007,0.0,0.4705882352941176,3,us
99,0.221975674584737,0.7548906789413119,0.8567839195979899,0.4514285714285714,0.9714891924147993,0.011272141706924315,0.5182211241507103,0.0,0.10867397806580255,2,us
100,0.221975674584737,0.6461449942462602,0.0,0.3735267857142857,0.970826150377934,0.0,0.0,0.0,0.0,2,us
101,0.221975674584737,0.7399309551208286,0.8844221105527638,0.6057142857142858,0.9635326879724175,0.1111111111111111,0.49227918468190235,0.0,0.0,2,us
102,0.9333019088658618,0.7439585730724971,0.9396984924623115,0.31714285714285717,0.9584935684922425,0.05449479845615111,0.5534280420012353,0.0,0.0,2,us
103,0.9357515165943706,0.7813578826237055,0.8417085427135678,0.3514285714285714,0.9558414003447819,0.05449479845615111,0.5503397158739962,0.0,0.10867397806580255,1,us
104,0.9507499919847149,0.855005753739931,0.5527638190954773,0.5885714285714285,0.931706670202891,0.12238325281803543,0.0,0.0,0.0,7,us
105,0.9248786963257256,0.0,0.8768844221105527,0.4342857142857143,0.9634000795650446,0.10789049919484703,0.4990735021618283,0.0,0.10867397806580255,2,us
106,0.9323994218079896,0.7261219792865363,0.5495623277678715,0.23714285714285713,0.9787826548203157,0.05636070853462157,0.5818406423718344,0.0,0.10867397806580255,2,us
107,0.9605484228987509,0.6588032220943614,0.0,0.537142857142857,0.9573000928258852,0.13043478260869565,0.8177887584928968,0.0,0.6666666666666667,2,us
108,0.9021016420080104,1.0,0.5495623277678715,0.09714285714285714,1.0,0.0,0.41074737492279184,0.0,0.0,6,us
109,0.221975674584737,0.0,0.922110552763819,0.3314285714285714,0.9695000663042037,0.05449479845615111,0.5153877074815926,0.0,0.0,1,us
110,0.9466673124371994,0.0,0.8994974874371858,0.2571428571428571,0.9574327012332583,0.037037037037037035,0.6065472513897467,0.0,0.3137254901960784,1,us
111,0.9247927451773563,0.6996547756041428,0.5495623277678715,0.38571428571428573,0.9665826813419972,0.05449479845615111,0.5268684373069795,0.0,0.0,3,us
112,0.9268125971640213,0.7669735327963176,0.8894472361809045,0.46,0.0,0.10950080515297907,0.5009264978381717,0.02585765488991292,0.0,2,us
113,0.9258098337663858,0.8319907940161106,0.5628140703517588,0.46285714285714286,0.9598196525659727,0.0,0.5719579987646695,0.0,0.10867397806580255,6,us
114,0.9251795253450164,0.7802071346375145,0.8969849246231154,0.0,0.0,0.10305958132045089,0.4916615194564546,0.0,0.0,2,us
115,0.9409945366448635,0.804372842347526,0.5495623277678715,0.46571428571428564,0.9515979313088452,0.0,0.6522544780728845,0.0,0.3529411764705882,2,us
116,0.9231596733583496,0.7422324510932107,0.0,0.41428571428571426,0.9688370242673386,0.07085346215780998,0.5108091414453366,0.0,0.0,2,us
117,0.9226439664681383,0.0,0.0,0.4342857142857143,0.9693674578968307,0.10789049919484703,0.4836318715256331,0.0,0.0,2,us
118,0.221975674584737,0.6508453571744712,0.8994974874371858,0.39142857142857146,0.9558414003447819,0.09017713365539452,0.5126621371216801,0.0,0.0,1,us
119,0.9466243368630147,0.6346375143843499,0.4296482412060301,0.44571428571428573,0.9738761437475136,0.0933977455716586,0.717726991970352,0.0,0.0,5,us
120,0.9315399103243021,0.7888377445339472,0.9874371859296482,0.3735267857142857,0.9522609733457102,0.08695652173913043,0.5071031500926498,0.0,0.2941176470588235,2,us
121,0.221975674584737,0.0,0.0,0.31714285714285717,0.9649913804535207,0.017713365539452495,0.5311920938851142,0.0,0.0,3,us
122,0.9237183558227473,0.7784810126582279,0.8919597989949748,0.44,0.9679087654157273,0.06280193236714976,0.48054354539839406,0.0,0.0,1,us
123,0.9276291330735251,0.7479861910241657,0.871859296482412,0.5114285714285715,0.9643283384166557,0.10628019323671498,0.5052501544163063,0.0,0.10867397806580255,2,us
124,0.7423827402347118,0.7485615650172612,0.879396984924623,0.4228571428571428,0.9665826813419972,0.05449479845615111,0.5015441630636195,0.0,0.0,2,us
125,0.9331300065691241,0.756041426927503,0.7135678391959798,0.3657142857142857,0.966052247712505,0.08856682769726248,0.5602223594811612,0.0,0.0,1,us
126,0.9239332336936688,0.8135788262370542,0.0,0.8228571428571427,0.9628696459355524,0.0,0.5153877074815926,0.33650793650793653,0.0,7,us
127,0.221975674584737,0.6508453571744712,0.9723618090452261,0.3628571428571428,0.9542500994563056,0.0,0.5153877074815926,0.02585765488991292,0.6274509803921569,2,us
128,0.9365250769296889,0.8141542002301497,0.0,0.5971428571428571,0.9645935552314017,0.0,0.6720197652872143,0.0,0.0,6,us
129,0.7832047487203297,0.732451093210587,0.8618090452261307,0.3735267857142857,0.9673783317862353,0.0998389694041868,0.5410747374922792,0.02585765488991292,0.588235294117647,1,us
130,0.9301646919504023,0.7278481012658229,0.8944723618090452,0.37142857142857144,0.9691022410820846,0.09822866344605474,0.5367510809141445,0.0,0.27450980392156865,1,us
131,0.221975674584737,0.7600690448791716,0.0,0.3735267857142857,0.0,0.09500805152979065,0.5305744286596664,0.0,0.0,1,us
132,0.7423827402347118,0.759493670886076,0.9120603015075376,0.3057142857142857,0.965787030897759,0.09178743961352656,0.5194564546016059,0.028571428571428567,0.33333333333333337,2,us
133,0.9452491184891159,0.6508453571744712,0.0829145728643216,0.4314285714285714,0.9732131017106486,0.020933977455716585,0.0,0.0,0.5490196078431373,5,us
134,0.9443896070054283,0.7876869965477561,0.9020100502512561,0.0,0.9542500994563056,0.014492753623188404,0.5806053119209388,0.0,0.0,1,us
135,0.9300787408020339,0.7600690448791716,0.5495623277678715,0.36857142857142855,0.9628696459355524,0.09178743961352656,0.5153877074815926,0.0,0.0,1,us
136,0.221975674584737,0.0,0.0,0.19142857142857142,0.9550457499005437,0.00966183574879227,0.8894379246448425,0.0,0.0,2,us
137,0.9298638629311116,0.7370540851553511,0.8894472361809045,0.3514285714285714,0.971223975600053,0.0933977455716586,0.0,0.0,0.0,1,eu
138,0.9299927896536655,0.7468354430379748,0.8894472361809045,0.3457142857142857,0.8510011934756663,0.10466988727858292,0.5090713036923817,0.0,0.1133578431372547,1,eu
139,0.9320126416403305,0.7669735327963176,0.641238981794217,0.3571428571428571,0.8510011934756663,0.08373590982286634,0.5015441630636195,0.0,0.0,2,eu
140,0.9063991994264473,0.7474108170310703,0.871859296482412,0.32,0.9677761570083545,0.0998389694041868,0.515750463248919,0.0,0.6078431372549019,1,eu
141,0.9296060094860055,0.731300345224396,0.8592964824120602,0.3428571428571428,0.970693541970561,0.09500805152979065,0.5336627547869055,0.0,0.0,1,eu
142,0.9226869420423229,0.7531645569620253,0.8844221105527638,0.44285714285714284,0.9663174645272512,0.10950080515297907,0.4972205064854849,0.0,0.1764705882352941,2,eu
143,0.3103504965043147,0.0,0.8517587939698492,0.3567741935483871,0.9632674711576715,0.08373590982286634,0.5342804200123533,0.0,0.0,3,eu
144,0.9027892511949593,0.7876869965477561,0.8040201005025125,0.3567741935483871,0.965521814083013,0.2834138486312399,0.33539221741815933,0.3777777777777777,0.0,7,eu
145,0.9248786963257256,0.8596087456846951,0.0,0.5342857142857143,0.9695000663042037,0.07048185309054876,0.5355157504632488,0.43809523809523804,0.0,7,eu
146,0.9492888224624467,0.8176064441887227,0.9597989949748742,0.13428571428571426,0.951730539716218,0.017713365539452495,0.5911056207535516,0.05944700460829492,0.0,1,eu
147,0.3103504965043147,0.6340621403912543,0.0,0.21428571428571427,0.9691022410820846,0.0,0.9240271772699197,0.0,0.0,2,eu
148,0.9266836704414683,0.7612197928653626,0.8894472361809045,0.4228571428571428,0.0,0.09017713365539452,0.5003088326127239,0.0,0.0,2,eu
149,0.935837467742739,0.7761795166858458,0.8743718592964823,0.38571428571428573,0.9541174910489326,0.08856682769726248,0.5558987029030266,0.0,0.0,1,eu
150,0.9466673124372003,0.7508630609896434,0.9170854271356783,0.0,0.9590240021217346,0.030595813204508857,0.6084002470660901,0.05944700460829492,0.33333333333333337,1,eu
151,0.9308523011373531,0.0,0.641238981794217,0.3657142857142857,0.966184856119878,0.09661835748792272,0.5243977764051884,0.0,0.0,1,eu
152,0.8368372394167292,0.9085155350978136,0.45979899497487436,0.3567741935483871,0.9339610131282325,0.0499194847020934,0.531809759110562,0.5333333333333333,0.0,7,eu
153,0.3103504965043147,0.7566168009205985,0.641238981794217,0.3,0.971223975600053,0.0,0.5089561457689932,0.0,0.0,1,eu
154,0.9884825461185898,0.6173762945914846,0.0,0.6,0.8510011934756663,0.0933977455716586,0.8214947498455837,0.9999999999999999,0.5490196078431373,2,eu
155,0.9334308355884149,0.6718951934141811,0.0,0.0,0.9600848693807189,0.0933977455716586,0.5200741198270536,0.0,0.0,2,eu
156,0.9577550105767667,0.7957422324510933,0.641238981794217,0.33428571428571424,0.9435088184590904,0.01288244766505636,0.666460778258184,0.0,0.1133578431372547,2,eu
157,0.9301646919504023,0.7226697353279633,0.8844221105527638,0.40857142857142853,0.9700304999336959,0.07048185309054876,0.5274861025324273,0.0,0.0,1,eu
158,0.9295630339118208,0.7756041426927504,0.9396984924623115,0.33428571428571424,0.9679087654157273,0.09500805152979065,0.4959851760345892,0.0,0.0,1,eu
159,0.9536723310292521,0.7733026467203683,0.8391959798994973,0.0,0.9598196525659727,0.09661835748792272,0.5453983940704138,0.0,0.0,7,eu
160,0.9363101990587666,0.7997698504027619,0.9371859296482411,0.33714285714285713,0.956371833974274,0.00966183574879227,0.5491043854231007,0.0,0.0,1,eu
161,0.3103504965043147,0.7756041426927504,0.9396984924623115,0.2571428571428571,0.0,0.02898550724637681,0.5935762816553427,0.05944700460829492,0.13725490196078433,1,eu
162,0.9147364608182142,0.0,0.0,0.3567741935483871,0.9584935684922425,0.17713365539452497,0.4373069796170475,0.0,0.0,2,eu
163,0.9426276084638694,0.0,0.4045226130653266,0.62,0.9571674844185123,0.12238325281803543,0.5090713036923817,0.07619047619047618,1.0,5,eu
164,0.9210538702233162,0.7980437284234753,0.0,0.3567741935483871,0.0,0.0,0.5812229771463866,0.05944700460829492,0.0196078431372549,7,eu
165,0.9248786963257256,0.7733026467203683,0.9070351758793969,0.44,0.9599522609733459,0.10628019323671498,0.4959851760345892,0.0,0.0,2,eu
166,0.9215266015393446,0.7646720368239356,0.8668341708542713,0.0,0.0,0.09017713365539452,0.5293390982087708,0.0,0.0,1,eu
167,0.8368372394167292,0.8187571921749138,0.641238981794217,0.5942857142857143,0.0,0.0,0.5324274243360098,0.53015873015873,0.0,7,eu
168,0.9225150397455852,0.761795166858458,0.641238981794217,0.42,0.9693674578968307,0.0,0.5090713036923817,0.0,0.0,2,eu
169,0.9027821373244036,0.7589182968929805,0.0,0.37142857142857144,0.9591566105291076,0.08856682769726248,0.5090713036923817,0.0,0.5490196078431373,2,eu
170,0.3103504965043147,0.8636363636363638,0.641238981794217,0.7171428571428571,0.9687044158599656,0.008051529790660225,0.5453983940704138,0.16825396825396827,0.0,7,eu
171,0.9323134706596212,0.7894131185270427,0.0,0.16,0.8510011934756663,0.0,0.0,0.0,0.0,2,eu
172,0.9259530856803346,0.6718951934141811,0.8969849246231155,0.3567741935483871,0.9640631216019097,0.09017713365539452,0.5213094502779493,0.0,0.19607843137254902,3,eu
173,0.9294341071892678,0.0,0.8969849246231155,0.38571428571428573,0.8510011934756663,0.0998389694041868,0.5305744286596664,0.0,0.0,1,eu
174,0.9474838483467023,0.665132336018412,0.47236180904522607,0.44571428571428573,0.966184856119878,0.07568438003220611,0.7047560222359481,0.05944700460829492,0.0,5,eu
175,0.3103504965043147,0.7698504027617953,0.879396984924623,0.3285714285714285,0.966052247712505,0.08051529790660225,0.5206917850525015,0.0,0.0,1,eu
176,0.9256092810868601,0.0,0.8819095477386933,0.41142857142857137,0.8510011934756663,0.07048185309054876,0.5090713036923817,0.019047619047619046,0.49019607843137253,2,eu
177,0.9295200583376371,0.7232451093210588,0.0,0.39428571428571424,0.9732131017106486,0.09661835748792272,0.5281037677578753,0.0,0.1176470588235294,1,eu
178,0.9325713241047273,0.7405063291139241,0.8743718592964823,0.36857142857142855,0.8510011934756663,0.09661835748792272,0.5206917850525015,0.0,0.0,1,eu
179,0.9538872089001744,0.7894131185270427,0.9346733668341708,0.1457142857142857,0.951465322901472,0.014492753623188404,0.6213712168004941,0.0,0.3137254901960784,1,eu
180,0.9312390813050113,0.7600690448791716,0.8743718592964823,0.3567741935483871,0.0,0.0,0.5206917850525015,0.05944700460829492,0.0,1,eu
181,0.9290903025957933,0.7019562715765247,0.8165829145728642,0.3314285714285714,0.9753348362286169,0.0998389694041868,0.5497220506485485,0.0,0.4705882352941176,2,eu
182,0.9287894735765025,0.7353279631760645,0.9095477386934673,0.36857142857142855,0.965256597268267,0.09500805152979065,0.5373687461395923,0.05944700460829492,0.0,1,eu
183,0.9192488961075735,0.8060989643268125,0.641238981794217,1.0,0.926800159130089,0.2705314009661836,0.3625694873378629,0.0,0.0,5,eu
184,0.9216985038360814,0.7318757192174915,0.0,0.0,0.970693541970561,0.0,0.49969116738727604,0.0,0.4705882352941176,1,eu
185,0.9295630339118208,0.7704257767548908,0.9195979899497487,0.33999999999999997,0.965256597268267,0.09178743961352658,0.0,0.0,0.2156862745098039,1,eu
